AÑO,ENTIDAD,CODIGO,NOMBRE,PRESUPUESTO INICIAL,PRESUPUESTO DEFINITIVO,RECAUDO EFECTIVO,RECAUDO SIN SITUACIÓN DE FONDOS,TOTAL INGRESOS,OTRAS DEST - TIENE DOC SOPORTE,OTRAS DEST - NRO DOCUMENTO,OTRAS DEST - % DESTINACIÓN,OTRAS DEST - VALOR DESTINACIÓN
2017,Balboa - Risaralda,TI.A.1.3.1.1,IMPUESTO PREDIAL UNIFICADO SUELO URBANO VIGENCIA ACTUAL,20000000,20000000,5920565,0,5920565,No,NA,0,0
2017,Balboa - Risaralda,TI.A.1.3.1.2,IMPUESTO PREDIAL UNIFICADO SUELO RURAL VIGENCIA ACTUAL,672000000,672000000,572772140,0,572772140,No,NA,0,0
2017,Balboa - Risaralda,TI.A.1.3.2,IMPUESTO PREDIAL UNIFICADO VIGENCIA ANTERIORES,160000000,160000000,68064315,0,68064315,No,,0,0
2017,Balboa - Risaralda,TI.A.1.3.2.1,IMPUESTO PREDIAL UNIFICADO SUELO URBANO VIGENCIA ANTERIORES,5000000,5000000,2042263,0,2042263,No,NA,0,0
2017,Balboa - Risaralda,TI.A.1.3.2.2,IMPUESTO PREDIAL UNIFICADO SUELO RURAL VIGENCIA ANTERIORES,155000000,155000000,66022052,0,66022052,No,NA,0,0
2017,Balboa - Risaralda,TI.A.1.30,CONTRIBUCIÓN SOBRE CONTRATOS DE OBRAS PÚBLICAS,45000000,45000000,6532695,0,6532695,No,NA,0,0
2017,Balboa - Risaralda,TI.A.1.4,SOBRETASA AMBIENTAL ,119000000,119000000,109808532,0,109808532,No,,,
2017,Balboa - Risaralda,TI.A.1.4.1,SOBRETASA AMBIENTAL VIGENCIA ACTUAL,118000000,118000000,83817938,0,83817938,No,,,
2017,Balboa - Risaralda,TI.A.1.4.1.1,CON DESTINO A LA CORPORACIÓN AMBIENTAL (SÓLO MUNICIPIOS QUE ADOPTEN SOBRETASA),118000000,118000000,83817938,0,83817938,Si,1,100,0
2017,Balboa - Risaralda,TI.A.1.4.2,SOBRETASA AMBIENTAL VIGENCIAS ANTERIORES,1000000,1000000,25990594,0,25990594,No,,,
2017,Balboa - Risaralda,TI.A.1.4.2.1,CON DESTINO A LA CORPORACIÓN AMBIENTAL (SÓLO MUNICIPIOS QUE ADOPTEN SOBRETASA),1000000,1000000,25990594,0,25990594,Si,1,100,0
2017,Balboa - Risaralda,TI.A.1.40,OTROS INGRESOS TRIBUTARIOS,14668912,27268912,146401629,0,146401629,No,NA,0,0
2017,Balboa - Risaralda,TI.A.1.5,IMPUESTO DE INDUSTRIA Y COMERCIO ,1691000000,1731701261,1862231058,0,1862231058,No,,,
2017,Balboa - Risaralda,TI.A.1.5.1,IMPUESTO DE INDUSTRIA Y COMERCIO DE LA VIGENCIA ACTUAL,1631000000,1671701261,1805872075,0,1805872075,No,NA,0,0
2017,Balboa - Risaralda,TI.A.1.5.2,IMPUESTO DE INDUSTRIA Y COMERCIO DE LA VIGENCIA ANTERIOR,60000000,60000000,56358983,0,56358983,No,NA,0,0
2017,Balboa - Risaralda,TI.A.1.8,IMPUESTO DE DELINEACIÓN,1000000,1000000,7634102,0,7634102,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2,NO TRIBUTARIOS,5839063088,6594641632,3228138445,3465796631,6693935076,No,,,
2017,Balboa - Risaralda,TI.A.2.2,MULTAS Y SANCIONES,21998000,37095000,42362893,0,42362893,No,,0,0
2017,Balboa - Risaralda,TI.A.2.2.1,TRÁNSITO Y TRANSPORTE,1000,1000,0,0,0,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.2.4,MULTAS DE GOBIERNO ,3000,3000,688523,0,688523,No,,0,0
2017,Balboa - Risaralda,TI.A.2.2.4.2,MULTAS ESTABLECIDAS EN EL CÓDIGO NACIONAL DE POLICÍA,1000,1000,688523,0,688523,No,,0,0
2017,Balboa - Risaralda,TI.A.2.2.4.2.1,MULTAS GENERALES,1000,1000,688523,0,688523,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.2.4.5,OTRAS MULTAS DE GOBIERNO,1000,1000,0,0,0,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.2.5,INTERESES MORATORIOS,21994000,37091000,41674370,0,41674370,No,,0,0
2017,Balboa - Risaralda,TI.A.2.2.5.1,PREDIAL,21994000,37091000,41674370,0,41674370,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.6,TRASFERENCIAS,5767065088,6507545632,3128137434,3465796631,6593934065,No,,0,0
2017,Balboa - Risaralda,TI.A.2.6.1,TRANSFERENCIAS DE LIBRE DESTINACIÓN,818000000,875684782,876253050,0,876253050,No,,0,0
2017,Balboa - Risaralda,TI.A.2.6.1.1,DEL NIVEL NACIONAL,816000000,861939772,861937773,0,861937773,No,,0,0
2017,Balboa - Risaralda,TI.A.2.6.1.1.1,"SGP: LIBRE DESTINACIÓN DE PARTICIPACIÓN DE PROPÓSITO GENERAL MUNICIPIOS CATEGORÍAS 4, 5 Y 6",811000000,851823038,851821039,0,851821039,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.6.1.1.2,COLJUEGOS (MÁXIMO EL 25 % EN LOS TÉRMINOS DEL ART. 60 DE LA LEY 715),5000000,10116734,10116734,0,10116734,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.6.1.2,DEL NIVEL DEPARTAMENTAL,2000000,13745010,14315277,0,14315277,No,,0,0
2017,Balboa - Risaralda,TI.A.2.6.1.2.1,DE VEHÍCULOS AUTOMOTORES,2000000,2000000,2805074,0,2805074,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.6.1.2.2,DEGÜELLO GANADO MAYOR (EN LOS TÉRMINOS QUE LO DEFINA LA ORDENANZA),0,11745010,11510203,0,11510203,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.6.2,TRASFERENCIAS PARA INVERSIÓN,4949065088,5631860850,2251884384,3465796631,5717681015,No,,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1,DEL NIVEL NACIONAL,4831065088,5188845994,1779636012,3465796631,5245432643,No,,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.1,SISTEMA GENERAL DE PARTICIPACIONES,3106666377,3278832000,1694136012,1567791680,3261927692,No,,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.1.1,SISTEMA GENERAL DE PARTICIPACIONES -EDUCACIÓN,256105523,216356150,84516530,114936313,199452843,No,,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.1.1.4,S. G. P. EDUCACIÓN -RECURSOS DE CALIDAD,256105523,216356150,84516530,114936313,199452843,No,,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.1.1.4.1,CALIDAD POR MATRÍCULA OFICIAL,134742686,101419837,84516530,0,84516530,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.1.1.4.2,CALIDAD POR GRATUIDAD (SIN SITUACIÓN DE FONDOS),121362837,114936313,0,114936313,114936313,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.1.2,SISTEMA GENERAL DE PARTICIPACIONES -SALUD-,1415877490,1509916067,57059700,1452855367,1509915067,No,,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.1.2.1,S. G. P. SALUD - RÉGIMEN SUBSIDIADO,1275124033,1374597603,0,1374597603,1374597603,No,,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.1.2.1.1,S. G. P. SALUD - RÉGIMEN SUBSIDIADO CONTINUIDAD,1275124033,1374597603,0,1374597603,1374597603,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.1.2.2,S. G. P. SALUD - SALUD PUBLICA,57903351,57059700,57059700,0,57059700,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.1.2.3,S. G. P. SALUD - PRESTACIÓN DE SERVICIOS A LA POBLACIÓN POBRE EN LO NO CUBIERTO CON SUBSIDIOS A LA DEMANDA Y ACTIVIDADES NO CUBIERTAS CON SUBSIDIOS A LA DEMANDA,1000,1000,0,0,0,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.1.2.4,S. G. P. SALUD - APORTES PATRONALES (SIN SITUACIÓN DE FONDOS) ,82849106,78257764,0,78257764,78257764,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.1.4,SISTEMA GENERAL DE PARTICIPACIONES ALIMENTACIÓN ESCOLAR,22223320,26690262,26690262,0,26690262,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.1.5,S.G.P  AGUA POTABLE Y SANEAMIENTO BÁSICO,358114713,397477487,397477487,0,397477487,No,,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.1.5.1,S.G.P  AGUA POTABLE Y SANEAMIENTO BÁSICO,358114713,397477487,397477487,0,397477487,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.1.6,S.G.P. POR CRECIMIENTO DE LA ECONOMÍA,1000,17566018,17566018,0,17566018,No,,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.1.6.1,PRIMERA INFANCIA,1000,17566018,17566018,0,17566018,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.1.7,SISTEMA GENERAL FORZOSA INVERSIÓN DE PARTICIPACIÓN PROPÓSITO GENERAL,1054344331,1110826016,1110826015,0,1110826015,No,,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.1.7.1,DEPORTE Y RECREACIÓN,52443070,52398616,52398615,0,52398615,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.1.7.2,CULTURA,39332301,39298964,39298962,0,39298962,No,NA,0,0
2017,Balboa - Risaralda,TI.B.6.2.1.2.1.7,RECURSOS DE FORZOSA INVERSIÓN PROPÓSITO GENERAL,70006000,196883057,126877057,0,126877057,No,,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.1.7.4,RESTO LIBRE INVERSIÓN(INCLUYE RECURSOS DE LIBRE INVERSIÓN MUNICIPIOS MENORES DE 25000 HABITANTES),962568960,1019128436,1019128438,0,1019128438,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.3,FONDO DE SOLIDARIDAD Y GARANTÍAS -FOSYGA-,1707220620,1867654757,0,1867654757,1867654757,No,,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.3.1,FOSYGA RÉGIMEN SUBSIDIADO OPERACIÓN CORRIENTE,1707220620,1867654757,0,1867654757,1867654757,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.4,"COLJUEGOS 75 % - INVERSIÓN EN SALUD. ( LEY 643 DE 2001, LEY 1122 DE 2007 Y LEY 1151 DE 2007 )",17177091,30358237,0,30350194,30350194,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.8,OTRAS TRANSFERENCIAS DEL NIVEL NACIONAL PARA INVERSIÓN,1000,12001000,85500000,0,85500000,No,,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.1.8.90,EN OTROS SECTORES,1000,12001000,85500000,0,85500000,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.2,DEL NIVEL DEPARTAMENTAL,118000000,443014856,472248372,0,472248372,No,,0,0
2017,Balboa - Risaralda,TI.A.2.6.2.2.10,OTRAS TRANSFERENCIAS DEL NIVEL DEPARTAMENTAL PARA INVERSIÓN,118000000,443014856,472248372,0,472248372,No,NA,0,0
2017,Balboa - Risaralda,TI.A.2.7,OTROS INGRESOS NO TRIBUTARIOS,50000000,50001000,57638118,0,57638118,No,,0,0
2017,Balboa - Risaralda,TI.A.2.7.10,OTROS NO TRIBUTARIOS,50000000,50001000,57638118,0,57638118,No,NA,0,0
2017,Balboa - Risaralda,TI.B,INGRESOS DE CAPITAL,2016004000,3534902344,1530524163,0,1530524163,No,,,
2017,Balboa - Risaralda,TI.B.10,RETIROS FONPET,0,306226235,306226235,0,306226235,No,,0,0
2017,Balboa - Risaralda,TI.B.10.6,RETIRO POR DEVOLUCIÓN DE LOS EXCEDENTES DEL CUBRIMIENTO DEL PASIVO PENSIONAL,0,121468235,121468235,0,121468235,No,,0,0
2017,Balboa - Risaralda,TI.B.10.6.4,RETIRO PARA SECTOR EDUCACIÓN. CON SITUACIÓN DE FONDOS.,0,121468235,121468235,0,121468235,No,NA,0,0
2017,Balboa - Risaralda,TI.B.10.8,"RETIRO DE OTROS RECURSOS DEL SECTOR SALUD (SITUADO FISCAL, SGP, RENDIMIENTOS, ETC.)",0,184758000,184758000,0,184758000,No,,0,0
2017,Balboa - Risaralda,TI.B.10.8.3,RETIRO PARA INVERSIÓN EN RÉGIMEN SUBSIDIADO. SIN SITUACIÓN DE FONDOS.,0,184758000,184758000,0,184758000,No,NA,0,0
2017,Balboa - Risaralda,TI.B.4,RECURSOS DEL CRÉDITO,1500000000,1500000000,0,0,0,No,,0,0
2017,Balboa - Risaralda,TI.B.4.1,INTERNO,1500000000,1500000000,0,0,0,No,,0,0
2017,Balboa - Risaralda,TI.B.4.1.3,INSTITUTOS DE DESARROLLO DEPARTAMENTAL Y/O MUNICIPAL,1500000000,1500000000,0,0,0,No,NA,0,0
2017,Balboa - Risaralda,TI.B.6,RECURSOS DEL BALANCE,516000000,1723689435,1207689435,0,1207689435,No,,0,0
2017,Balboa - Risaralda,TI.B.6.1,CANCELACIÓN DE RESERVAS,1000,1000,0,0,0,No,,0,0
2017,Balboa - Risaralda,TI.B.6.1.3,DE OTROS RECURSOS,1000,1000,0,0,0,No,NA,0,0
2017,Balboa - Risaralda,TI.B.6.2,SUPERÁVIT FISCAL,515999000,1723688435,1207689435,0,1207689435,No,,0,0
2017,Balboa - Risaralda,TI.B.6.2.1,SUPERÁVIT FISCAL DE LA VIGENCIA ANTERIOR,515999000,1723688435,1207689435,0,1207689435,No,,0,0
2017,Balboa - Risaralda,TI.B.6.2.1.1,RECURSOS DE LIBRE DESTINACIÓN ,5000,269549895,269544895,0,269544895,No,,0,0
2017,Balboa - Risaralda,TI.B.6.2.1.1.1,"SGP PROPÓSITO GENERAL RECURSOS DE LIBRE DESTINACIÓN 42% MUNICIPIOS DE 4, 5 Y 6 CATEGORÍA. ",1000,1000,0,0,0,No,NA,0,0
2017,Balboa - Risaralda,TI.B.6.2.1.1.3,INGRESOS CORRIENTES DE LIBRE DESTINACIÓN DIFERENTES A LA PARTICIPACIÓN DE LIBRE DESTINACIÓN PROPÓSITO GENERAL,4000,269548895,269544895,0,269544895,No,NA,0,0
2017,Balboa - Risaralda,TI.B.6.2.1.2,RECURSOS DE FORZOSA INVERSIÓN (CON DESTINACIÓN ESPECIFICA),515994000,1454138540,938144540,0,938144540,No,,0,0
2017,Balboa - Risaralda,TI.B.6.2.1.2.1,RECURSOS DE FORZOSA INVERSIÓN SGP (CON DESTINACIÓN ESPECÍFICA),70009000,283345370,213336370,0,213336370,No,,0,0
2017,Balboa - Risaralda,TI.B.6.2.1.2.1.2,RECURSOS DE FORZOSA INVERSIÓN - SALUD,3000,86462313,86459313,0,86459313,No,,0,0
2017,Balboa - Risaralda,TI.B.6.2.1.2.1.2.1,RECURSOS DE FORZOSA INVERSIÓN - SALUD: RÉGIMEN SUBSIDIADO,1000,58756922,58755922,0,58755922,No,NA,0,0
2017,Balboa - Risaralda,TI.B.6.2.1.2.1.2.2,RECURSOS DE FORZOSA INVERSIÓN - SALUD:  PÚBLICA,1000,27192538,27191538,0,27191538,No,NA,0,0
2017,Balboa - Risaralda,TI.B.6.2.1.2.1.2.3,RECURSOS DE FORZOSA INVERSIÓN - SALUD: PRESTACIÓN DEL SERVICIO A LA POBLACIÓN POBRE NO AFILIADA,1000,512853,511853,0,511853,No,NA,0,0
2017,Balboa - Risaralda,TI.B.6.2.1.2.1.7.7,RESTO LIBRE INVERSIÓN,70006000,196883057,126877057,0,126877057,No,NA,0,0
2017,Balboa - Risaralda,TI.B.6.2.1.2.9,OTROS RECURSOS DE FORZOSA INVERSIÓN DIFERENTES AL SGP (CON DESTINACIÓN ESPECÍFICA),445985000,1170793170,724808170,0,724808170,No,NA,0,0
2017,Balboa - Risaralda,TI.B.8,RENDIMIENTOS POR OPERACIONES FINANCIERAS,4000,4986674,16608493,0,16608493,No,,0,0
2017,Balboa - Risaralda,TI.B.8.2,PROVENIENTES DE RECURSOS CON DESTINACIÓN ESPECIFICA,4000,4986674,16608493,0,16608493,No,,0,0
2017,Balboa - Risaralda,TI.B.8.2.1,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA,4000,4986674,16608493,0,16608493,No,,0,0
2017,Balboa - Risaralda,TI.B.8.2.1.2,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - SALUD,4000,1861601,1861939,0,1861939,No,,0,0
2017,Balboa - Risaralda,TI.B.8.2.1.2.1,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - SALUD: RÉGIMEN SUBSIDIADO,1000,542294,542294,0,542294,No,NA,0,0
2017,Balboa - Risaralda,TI.B.8.2.1.2.2,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - SALUD:  PÚBLICA,1000,1317307,1317307,0,1317307,No,NA,0,0
2017,Balboa - Risaralda,TI.B.8.2.1.2.3,"RECURSOS SGP CON DESTINACIÓN ESPECIFICA - SALUD, SERVICIOS A LA POBLACIÓN POBRE NO AFILIADA",1000,1000,2338,0,2338,No,NA,0,0
2017,Balboa - Risaralda,TI.B.8.2.1.2.4,RENDIMIENTOS OTROS DIFERENTES A LOS ANTERIORES CON DESTINO A SALUD,1000,1000,0,0,0,No,NA,0,0
2017,Balboa - Risaralda,TI.B.8.2.1.7,SISTEMA GENERAL FORZOSA INVERSIÓN DE PARTICIPACIÓN PROPÓSITO GENERAL,0,3125073,14746554,0,14746554,No,,0,0
2017,Balboa - Risaralda,TI.B.8.2.1.7.8,SISTEMA GENERAL FORZOSA INVERSIÓN DE PARTICIPACIÓN PROPÓSITO GENERAL,0,3125073,14746554,0,14746554,No,NA,0,0
2017,Balboa - Risaralda,VAL,INGRESOS TOTALES,11003736000,13373114149,7984678734,3465796631,11450475365,No,NA,0,0
2017,Santuario - Risaralda,TI,INGRESOS TOTALES,11816687018,14797070930,8829677136,5530907178,14360584314,No,,,
2017,Santuario - Risaralda,TI.A,INGRESOS CORRIENTES,11816687018,12624132680,7281751510,5327223178,12608974688,No,,0,0
2017,Santuario - Risaralda,TI.A.1,TRIBUTARIOS ,1464500000,1681930000,1670910575,81770680,1752681255,No,,0,0
2017,Santuario - Risaralda,TI.A.1.23,DEGÜELLO DE GANADO MENOR,120000000,192000000,189740232,0,189740232,No,NA,0,0
2017,Santuario - Risaralda,TI.A.1.25,SOBRETASA BOMBERIL,40000000,48500000,51566432,0,51566432,No,NA,0,0
2017,Santuario - Risaralda,TI.A.1.26,SOBRETASA A LA GASOLINA,220000000,238000000,230484000,0,230484000,No,NA,0,0
2017,Santuario - Risaralda,TI.A.1.28,ESTAMPILLAS,125000000,125000000,187795931,0,187795931,No,,0,0
2017,Santuario - Risaralda,TI.A.1.28.1,ESTAMPILLA PARA EL BIENESTAR DEL ADULTO MAYOR,90000000,90000000,137261325,0,137261325,No,NA,0,0
2017,Santuario - Risaralda,TI.A.1.28.4,ESTAMPILLAS PRO CULTURA,35000000,35000000,50534606,0,50534606,No,NA,0,0
2017,Santuario - Risaralda,TI.A.1.29,IMPUESTO SOBRE EL SERVICIO DE ALUMBRADO PÚBLICO,115000000,115000000,33196451,81770680,114967131,No,NA,0,0
2017,Santuario - Risaralda,TI.A.1.3,IMPUESTO PREDIAL UNIFICADO,489000000,489000000,489118323,0,489118323,No,,0,0
2017,Santuario - Risaralda,TI.A.1.3.1,IMPUESTO PREDIAL UNIFICADO VIGENCIA ACTUAL,337000000,337000000,323472386,0,323472386,No,,0,0
2017,Santuario - Risaralda,TI.A.1.3.1.1,IMPUESTO PREDIAL UNIFICADO SUELO URBANO VIGENCIA ACTUAL,191000000,240519588,187709097,0,187709097,No,NA,0,0
2017,Santuario - Risaralda,TI.A.1.3.1.2,IMPUESTO PREDIAL UNIFICADO SUELO RURAL VIGENCIA ACTUAL,146000000,96480412,135763289,0,135763289,No,NA,0,0
2017,Santuario - Risaralda,TI.A.1.3.2,IMPUESTO PREDIAL UNIFICADO VIGENCIA ANTERIORES,152000000,152000000,165645937,0,165645937,No,,0,0
2017,Santuario - Risaralda,TI.A.1.3.2.1,IMPUESTO PREDIAL UNIFICADO SUELO URBANO VIGENCIA ANTERIORES,89000000,89000000,122923825,0,122923825,No,NA,0,0
2017,Santuario - Risaralda,TI.A.1.3.2.2,IMPUESTO PREDIAL UNIFICADO SUELO RURAL VIGENCIA ANTERIORES,63000000,63000000,42722112,0,42722112,No,NA,0,0
2017,Santuario - Risaralda,TI.A.1.30,CONTRIBUCIÓN SOBRE CONTRATOS DE OBRAS PÚBLICAS,35000000,35000000,38133984,0,38133984,No,NA,0,0
2017,Santuario - Risaralda,TI.A.1.4,SOBRETASA AMBIENTAL ,100000000,112000000,111217452,0,111217452,No,,0,0
2017,Santuario - Risaralda,TI.A.1.4.1,SOBRETASA AMBIENTAL VIGENCIA ACTUAL,40000000,46000000,30503458,0,30503458,No,,0,0
2017,Santuario - Risaralda,TI.A.1.4.1.1,CON DESTINO A LA CORPORACIÓN AMBIENTAL (SÓLO MUNICIPIOS QUE ADOPTEN SOBRETASA),40000000,46000000,30503458,0,30503458,No,NA,0,0
2017,Santuario - Risaralda,TI.A.1.4.2,SOBRETASA AMBIENTAL VIGENCIAS ANTERIORES,60000000,66000000,80713994,0,80713994,No,,0,0
2017,Santuario - Risaralda,TI.A.1.4.2.1,CON DESTINO A LA CORPORACIÓN AMBIENTAL (SÓLO MUNICIPIOS QUE ADOPTEN SOBRETASA),60000000,66000000,80713994,0,80713994,No,NA,0,0
2017,Santuario - Risaralda,TI.A.1.5,IMPUESTO DE INDUSTRIA Y COMERCIO ,190000000,295830000,311178532,0,311178532,No,,0,0
2017,Santuario - Risaralda,TI.A.1.5.1,IMPUESTO DE INDUSTRIA Y COMERCIO DE LA VIGENCIA ACTUAL,185000000,282130000,296097923,0,296097923,No,NA,0,0
2017,Santuario - Risaralda,TI.A.1.5.2,IMPUESTO DE INDUSTRIA Y COMERCIO DE LA VIGENCIA ANTERIOR,5000000,13700000,15080609,0,15080609,No,NA,0,0
2017,Santuario - Risaralda,TI.A.1.6,AVISOS Y TABLEROS,25500000,26600000,21393331,0,21393331,No,,0,0
2017,Santuario - Risaralda,TI.A.1.6.1,AVISOS Y TABLEROS VIGENCIA ACTUAL,25000000,25000000,19597654,0,19597654,No,NA,0,0
2017,Santuario - Risaralda,TI.A.1.6.2,AVISOS Y TABLEROS VIGENCIAS ANTERIORES,500000,1600000,1795677,0,1795677,No,NA,0,0
2017,Santuario - Risaralda,TI.A.1.8,IMPUESTO DE DELINEACIÓN,5000000,5000000,7085907,0,7085907,No,NA,0,0
2017,Santuario - Risaralda,TI.A.2,NO TRIBUTARIOS,10352187018,10942202680,5610840935,5245452498,10856293433,No,,0,0
2017,Santuario - Risaralda,TI.A.2.1,TASAS Y DERECHOS,6000000,17745107,15912850,0,15912850,No,,0,0
2017,Santuario - Risaralda,TI.A.2.1.3,TASAS POR EL DERECHO DE PARQUEO SOBRE LAS VÍAS PÚBLICAS,1000000,1000000,483441,0,483441,No,NA,0,0
2017,Santuario - Risaralda,TI.A.2.1.90,OTRAS TASAS (DESAGREGAR O ESPECIFICAR),5000000,16745107,15429409,0,15429409,No,NA,0,0
2017,Santuario - Risaralda,TI.A.2.2,MULTAS Y SANCIONES,67000000,95640000,99931601,0,99931601,No,,0,0
2017,Santuario - Risaralda,TI.A.2.2.4,MULTAS DE GOBIERNO ,1000000,1000000,2188683,0,2188683,No,,0,0
2017,Santuario - Risaralda,TI.A.2.2.4.1,REGISTRO DE MARCAS Y HERRETES,1000000,1000000,614848,0,614848,No,NA,0,0
2017,Santuario - Risaralda,TI.A.2.2.4.2,MULTAS ESTABLECIDAS EN EL CÓDIGO NACIONAL DE POLICÍA,0,0,1573835,0,1573835,No,,0,0
2017,Santuario - Risaralda,TI.A.2.2.4.2.1,MULTAS GENERALES,0,0,1573835,0,1573835,No,NA,0,0
2017,Santuario - Risaralda,TI.A.2.2.5,INTERESES MORATORIOS,66000000,94640000,97742918,0,97742918,No,,0,0
2017,Santuario - Risaralda,TI.A.2.2.5.1,PREDIAL,65000000,84840000,87718243,0,87718243,No,NA,0,0
2017,Santuario - Risaralda,TI.A.2.2.5.3,INDUSTRIA Y COMERCIO ,1000000,9800000,10024675,0,10024675,No,NA,0,0
2017,Santuario - Risaralda,TI.A.2.3,CONTRIBUCIONES,6000000,10300000,15083276,0,15083276,No,,0,0
2017,Santuario - Risaralda,TI.A.2.3.4,OTRAS CONTRIBUCIONES,6000000,10300000,15083276,0,15083276,No,NA,0,0
2017,Santuario - Risaralda,TI.A.2.4,VENTA DE BIENES Y SERVICIOS,10000000,10000000,9853150,0,9853150,No,,0,0
2017,Santuario - Risaralda,TI.A.2.4.4,PLAZA DE MERCADO,10000000,10000000,9853150,0,9853150,No,NA,0,0
2017,Santuario - Risaralda,TI.A.2.5,RENTAS CONTRACTUALES,1000000,1000000,0,0,0,No,,0,0
2017,Santuario - Risaralda,TI.A.2.5.2,ALQUILER DE MAQUINARIA Y EQUIPOS,1000000,1000000,0,0,0,No,NA,0,0
2017,Santuario - Risaralda,TI.A.2.6,TRASFERENCIAS,10262187018,10807517573,5468285078,5245452498,10713737576,No,,0,0
2017,Santuario - Risaralda,TI.A.2.6.1,TRANSFERENCIAS DE LIBRE DESTINACIÓN,861296082,939568441,963550088,0,963550088,No,,0,0
2017,Santuario - Risaralda,TI.A.2.6.1.1,DEL NIVEL NACIONAL,839296082,914168441,936985871,0,936985871,No,,0,0
2017,Santuario - Risaralda,TI.A.2.6.1.1.1,"SGP: LIBRE DESTINACIÓN DE PARTICIPACIÓN DE PROPÓSITO GENERAL MUNICIPIOS CATEGORÍAS 4, 5 Y 6",811840582,886712941,886712941,0,886712941,No,NA,0,0
2017,Santuario - Risaralda,TI.A.2.6.1.1.2,COLJUEGOS (MÁXIMO EL 25 % EN LOS TÉRMINOS DEL ART. 60 DE LA LEY 715),27455500,27455500,50272930,0,50272930,No,NA,0,0
2017,Santuario - Risaralda,TI.A.2.6.1.2,DEL NIVEL DEPARTAMENTAL,22000000,25400000,26564217,0,26564217,No,,0,0
2017,Santuario - Risaralda,TI.A.2.6.1.2.1,DE VEHÍCULOS AUTOMOTORES,22000000,25400000,26564217,0,26564217,No,NA,0,0
2017,Santuario - Risaralda,TI.A.2.6.2,TRASFERENCIAS PARA INVERSIÓN,9400890936,9867949132,4504734990,5245452498,9750187488,No,,0,0
2017,Santuario - Risaralda,TI.A.2.6.2.1,DEL NIVEL NACIONAL,7839041216,7458389707,2212937209,5245452498,7458389707,No,,0,0
2017,Santuario - Risaralda,TI.A.2.6.2.1.1,SISTEMA GENERAL DE PARTICIPACIONES,5189405686,5318680254,2212937209,3105743045,5318680254,No,,0,0
2017,Santuario - Risaralda,TI.A.2.6.2.1.1.1,SISTEMA GENERAL DE PARTICIPACIONES -EDUCACIÓN,430632045,421183885,217348552,203835333,421183885,No,,0,0
2017,Santuario - Risaralda,TI.A.2.6.2.1.1.1.4,S. G. P. EDUCACIÓN -RECURSOS DE CALIDAD,430632045,421183885,217348552,203835333,421183885,No,,0,0
2017,Santuario - Risaralda,TI.A.2.6.2.1.1.1.4.1,CALIDAD POR MATRÍCULA OFICIAL,217348552,217348552,217348552,0,217348552,No,NA,0,0
